PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,rho1,id,one,r,s1,W1,Z_HAT,f_wt4
19,0.0000,5,1,3,1,2,0,3,1,0,1,,0,01,30056,652.81359362,0.880797078,186,1,0.9967086059,0,-652.8135936,2.7224619973,0
19,1.2776,1,2,1,1,2,0,5,0,1,1,0,1,01,30053,1177.6971639,0.880797078,187,1,0.789545068,1,326.87326055,2.1377039293,1504.5704244
19,1.3124,1,1,2,1,1,1,5,1,0,0,2,1,02,30037,3321.3145481,0.8021838886,188,1,0.3887040622,1,1037.6349234,2.3703242605,4358.9494715
19,0.0000,2,4,1,2,2,0,3,0,1,0,,1,02,30048,145.34243798,0.7502601056,189,1,0.8423346704,0,-145.342438,1.7753339179,0
19,1.3731,5,1,4,1,2,0,4,1,0,0,5,0,01,30035,1343.7175256,0.6224593312,190,1,0.6037700957,1,501.33238939,2.903647003,1845.049915
19,0.0000,1,1,3,1,2,0,3,1,0,0,,1,01,30016,1583.8240221,0.7502601056,191,1,0.8350897896,0,-1583.824022,2.3992721295,0
19,1.3124,2,2,4,1,2,0,4,0,1,0,2,1,02,30052,361.2044316,0.8021838886,192,1,0.2973224024,1,112.84638275,1.9565189236,474.05081435
19,1.2776,6,3,2,1,2,0,2,0,0,1,0,0,02,30017,3052.1054828,0.880797078,193,1,0.4636575437,1,847.12072111,1.9173387801,3899.2262039
19,1.2776,3,3,1,1,2,0,1,0,0,1,0,0,01,30038,610.77422731,0.880797078,194,1,0.5893918055,1,169.52215668,1.7361537744,780.296384
19,1.2776,6,1,2,1,2,0,2,1,0,1,0,0,01,30006,314.52235868,0.880797078,195,1,0.1170461206,1,87.296592069,2.5412769917,401.81895075
19,1.3517,4,1,4,1,2,0,2,1,0,0,4,0,02,30051,292.98521347,0.6899744811,196,1,0.3014766212,1,103.03127678,2.5412769917,396.01649025
19,1.3731,5,1,4,1,1,1,2,1,0,0,5,0,01,30029,1465.4567334,0.6224593312,197,1,0.1896609367,1,546.7525069,2.1499591112,2012.2092403
19,1.2776,6,1,4,1,2,0,1,1,0,1,0,0,01,30055,1824.7895051,0.880797078,198,1,0.5220951235,1,506.47561498,2.360091986,2331.26512
19,1.2945,3,1,4,1,2,0,3,1,0,0,1,0,01,30018,292.80558176,0.8455347349,199,1,0.5311130176,1,86.222283532,2.7224619973,379.02786529
19,0.0000,4,1,3,1,2,0,4,1,0,1,,0,02,30010,1082.714056,0.880797078,200,1,0.9665219453,0,-1082.714056,2.903647003,0
19,1.3517,5,1,3,1,1,1,3,1,0,0,4,0,02,30020,1227.0451145,0.6899744811,202,1,0.6143039733,1,431.50308957,2.3311441169,1658.548204
19,1.3517,4,4,2,1,2,0,2,0,1,0,4,0,02,30018,387.99521048,0.6899744811,203,1,0.1646829709,1,136.44252366,1.9173387801,524.43773414
19,1.3315,2,1,4,1,2,0,1,1,0,0,3,1,01,30050,1323.191276,0.7502601056,204,1,0.2633424142,1,438.58280882,2.0369021182,1761.7740849
19,1.2776,3,4,2,1,2,0,2,0,1,1,0,0,01,30016,267.84315806,0.880797078,206,1,0.0337257222,1,74.340644673,1.9173387801,342.18380274
19,0.0000,1,1,4,1,1,1,1,1,0,1,,1,01,30006,3013.8567341,0.880797078,207,1,0.9480067347,0,-3013.856734,1.6455842377,0
19,1.3731,3,1,4,1,2,0,4,1,0,0,5,0,02,30057,2386.3628385,0.6224593312,208,1,0.1598006618,1,890.33666744,2.903647003,3276.6995059
19,1.2776,4,1,2,1,2,0,2,1,0,1,0,0,01,30056,2005.1344872,0.880797078,209,1,0.0917428793,1,556.53088737,2.5412769917,2561.6653745
19,1.2776,6,3,4,1,2,0,5,0,0,1,0,0,02,30058,636.36792953,0.880797078,210,1,0.2486015173,1,176.6257629,2.4608937971,812.99369243
19,1.3731,4,1,1,1,2,0,4,1,0,0,5,0,02,30037,861.44253038,0.6224593312,211,1,0.4422621627,1,321.39868226,2.903647003,1182.8412126
19,1.3517,4,4,2,1,2,0,3,0,1,0,4,0,01,30018,2035.4155862,0.6899744811,212,1,0.6299931564,1,715.77491623,2.0985237858,2751.1905025
19,0.0000,5,1,4,1,2,0,3,1,0,0,,0,01,30038,2015.6091293,0.6899744811,213,1,0.8972467272,0,-2015.609129,2.7224619973,0
19,1.3731,5,1,2,1,2,0,3,1,0,0,5,0,01,30056,1260.9528269,0.6224593312,214,1,0.3744806747,1,470.45341119,2.7224619973,1731.4062381
19,1.3731,4,4,2,1,2,0,4,0,1,0,5,0,02,30004,5144.279242,0.6224593312,215,1,0.1081048842,1,1919.2975866,2.2797087914,7063.5768287
19,1.3315,6,1,2,1,2,0,2,1,0,0,3,0,01,30036,2944.0861872,0.7502601056,216,1,0.5892743732,1,975.84197598,2.5412769917,3919.9281632
19,1.2776,5,3,1,1,2,0,4,0,0,1,0,0,02,30043,92.526830254,0.880797078,217,1,0.5163381107,1,25.68108986,2.2797087914,118.20792011
19,1.3517,4,1,3,1,2,0,3,1,0,0,4,0,02,30027,1980.8575221,0.6899744811,218,1,0.4488088607,1,696.58900941,2.7224619973,2677.4465315
19,0.0000,3,2,2,1,2,0,3,0,1,0,,0,02,30019,511.66995446,0.6224593312,219,1,0.8968541002,0,-511.6699545,2.0985237858,0
19,1.2776,4,1,3,1,1,1,3,1,0,1,0,0,01,30022,1023.1153922,0.880797078,220,1,0.3341094946,1,283.96864188,2.3311441169,1307.0840341
19,1.3517,6,4,2,2,1,1,4,0,1,0,4,0,02,30026,2648.0533026,0.6899744811,221,1,0.106616491,1,931.21529757,1.888390911,3579.2686001
19,1.3315,6,1,2,1,2,0,4,1,0,0,3,0,01,30003,1800.8760158,0.7502601056,222,1,0.7273520775,1,596.91540873,2.903647003,2397.7914245
19,0.0000,5,4,3,1,2,0,4,0,1,0,,0,01,30053,563.05678428,0.6224593312,223,1,0.9545024554,0,-563.0567843,2.2797087914,0
19,1.3315,4,4,2,1,2,0,3,0,1,0,3,0,01,30033,167.68109757,0.7502601056,224,1,0.0192554738,1,55.579301413,2.0985237858,223.26039898
19,1.3731,2,1,4,1,1,1,5,1,0,0,5,1,01,30014,1804.2167473,0.6224593312,225,1,0.0066371723,1,673.14169507,2.3703242605,2477.3584424
19,1.3315,5,1,4,1,2,0,4,1,0,0,3,0,01,30041,62.947644261,0.7502601056,226,1,0.0144768143,1,20.864522862,2.903647003,83.812167123
19,0.0000,5,1,3,1,2,0,3,1,0,0,,0,01,30036,938.53399557,0.6899744811,227,1,0.9136040536,0,-938.5339956,2.7224619973,0
19,1.2776,6,4,2,1,2,0,4,0,1,1,0,0,02,30040,1591.8992613,0.880797078,228,1,0.3962145282,1,441.83625297,2.2797087914,2033.7355143
19,0.0000,5,1,4,1,2,0,4,1,0,0,,0,02,30045,290.75418568,0.6224593312,230,1,0.7008546855,0,-290.7541857,2.903647003,0
19,1.3517,2,1,3,1,2,0,3,1,0,0,4,1,02,30015,1270.8705218,0.6899744811,231,1,0.3732867978,1,446.91474677,2.3992721295,1717.7852686
19,1.3315,6,4,1,1,2,0,3,0,1,0,3,0,02,30040,1091.9053619,0.7502601056,232,1,0.3377553859,1,361.92115928,2.0985237858,1453.8265211
19,1.2945,5,1,4,1,2,0,2,1,0,0,1,0,01,30030,3730.5618595,0.8455347349,234,1,0.0673378622,1,1098.5363067,2.5412769917,4829.0981662
19,1.3124,2,1,1,1,2,0,3,1,0,0,2,1,02,30022,1289.1608944,0.8021838886,235,1,0.5658327483,1,402.75570007,2.3992721295,1691.9165945
19,1.2945,3,1,2,1,2,0,2,1,0,0,1,0,02,30060,941.75904601,0.8455347349,236,1,0.1604345665,1,277.31921979,2.5412769917,1219.0782658
19,0.0000,5,1,4,1,2,0,2,1,0,0,,0,02,30031,1059.3956868,0.6224593312,237,1,0.6380416689,0,-1059.395687,2.5412769917,0
19,1.2776,5,1,4,1,2,0,2,1,0,1,0,0,01,30024,622.80248811,0.880797078,239,1,0.0172173786,1,172.86063532,2.5412769917,795.66312344
19,1.2776,4,1,4,1,2,0,1,1,0,1,0,0,02,30010,2204.8111724,0.880797078,240,1,0.2701415938,1,611.95172998,2.360091986,2816.7629024
19,1.3315,1,4,1,1,2,0,2,0,1,0,3,1,01,30014,345.12766854,0.7502601056,241,1,0.0059441947,1,114.39545061,1.5941489123,459.52311915
19,1.2776,6,4,4,1,2,0,1,0,1,1,0,0,01,30037,2854.0323958,0.880797078,242,1,0.486495536,1,792.14496184,1.7361537744,3646.1773577
19,1.3315,6,1,4,1,2,0,4,1,0,0,3,0,02,30038,2772.2078377,0.7502601056,243,1,0.6306981233,1,918.87146032,2.903647003,3691.079298
19,1.3315,4,1,2,1,1,1,1,1,0,0,3,0,01,30020,990.85635794,0.7502601056,244,1,0.6565132144,1,328.42762228,1.9687741055,1319.2839802
19,1.3124,3,1,1,1,2,0,1,1,0,0,2,0,02,30042,868.49167187,0.8021838886,245,1,0.5315484742,1,271.33150937,2.360091986,1139.8231812
19,1.3517,4,1,2,1,2,0,2,1,0,0,4,0,02,30017,2142.9429766,0.6899744811,246,1,0.1242150805,1,753.58803376,2.5412769917,2896.5310103
19,1.3517,2,4,4,1,1,1,5,0,1,0,4,1,01,30032,2056.3283855,0.6899744811,247,1,0.4955030933,1,723.12911811,1.7463860489,2779.4575036
19,1.2776,6,3,2,1,2,0,1,0,0,1,0,0,02,30023,43.585739356,0.880797078,248,1,0.2669821406,1,12.09734826,1.7361537744,55.683087616
19,1.2776,4,1,4,1,2,0,4,1,0,1,0,0,01,30020,1537.6941319,0.880797078,249,1,0.274985219,1,426.79146221,2.903647003,1964.4855941
19,1.2776,5,4,1,1,1,1,3,0,1,1,0,0,01,30012,1113.1118052,0.880797078,250,1,0.7819809005,1,308.94740709,1.7072059053,1422.0592123
19,1.3517,4,1,4,1,1,1,3,1,0,0,4,0,02,30055,298.04214709,0.6899744811,251,1,0.091744456,1,104.80959972,2.3311441169,402.85174681
19,1.2776,4,2,2,1,2,0,2,0,1,1,0,0,02,30012,213.66168734,0.880797078,252,1,0.5318629348,1,59.302420468,1.9173387801,272.96410781
19,1.3315,4,4,1,1,2,0,2,0,1,0,3,0,01,30055,9.8889408689,0.7502601056,253,1,0.1626533573,1,3.2777721114,1.9173387801,13.16671298
19,1.3731,6,1,3,1,2,0,4,1,0,0,5,0,02,30049,2205.2636882,0.6224593312,254,1,0.4350935749,1,822.76973616,2.903647003,3028.0334244
19,1.3124,4,1,3,1,2,0,4,1,0,0,2,0,02,30049,511.19546649,0.8021838886,256,1,0.2210599721,1,159.70612269,2.903647003,670.90158918
19,0.0000,5,1,4,1,2,0,1,1,0,0,,0,01,30026,1787.7113627,0.8021838886,257,1,0.9208093285,0,-1787.711363,2.360091986,0
19,1.3517,4,1,4,1,2,0,3,1,0,0,4,0,02,30028,1931.5451307,0.6899744811,258,1,0.0812111446,1,679.24779757,2.7224619973,2610.7929282
19,1.3731,3,2,4,1,1,1,2,0,1,0,5,0,01,30029,1371.3655375,0.6224593312,259,1,0.1167546572,1,511.64768526,1.5260208996,1883.0132228
19,0.0000,4,1,2,1,2,0,1,1,0,0,,0,02,30046,454.16135351,0.6899744811,260,1,0.8245115773,0,-454.1613535,2.360091986,0
19,1.2776,4,1,3,1,2,0,2,1,0,1,0,0,01,30047,1065.0060174,0.880797078,261,1,0.051381601,1,295.59550629,2.5412769917,1360.6015237
19,1.3731,3,3,2,1,2,0,4,0,0,0,5,0,02,30014,258.76695359,0.6224593312,262,1,0.2911978207,1,96.544290496,2.2797087914,355.31124409
19,1.3731,6,1,3,1,2,0,4,1,0,0,5,0,02,30009,426.34889072,0.6224593312,263,1,0.5467894722,1,159.06803626,2.903647003,585.41692698
19,0.0000,5,1,4,1,2,0,4,1,0,0,,0,02,30005,1393.4067261,0.6224593312,264,1,0.932202185,0,-1393.406726,2.903647003,0
19,1.3517,6,4,2,1,2,0,5,0,1,0,4,0,02,30038,2202.574214,0.6899744811,266,1,0.3204886263,1,774.55797437,2.4608937971,2977.1321883
19,1.3731,6,1,3,1,2,0,5,1,0,0,5,0,02,30042,941.31526688,0.6224593312,267,1,0.4414794866,1,351.1986879,3.0848320087,1292.5139548
19,1.2776,5,3,1,1,2,0,2,0,0,1,0,0,01,30028,22219.589989,0.880797078,268,1,0.5020373312,1,6167.111589,1.9173387801,28386.701578
19,1.3517,5,4,3,1,2,0,2,0,1,0,4,0,02,30051,3.6692571741,0.6899744811,269,1,0.3053997854,1,1.2903321878,1.9173387801,4.9595893619
19,1.3517,3,1,4,1,2,0,5,1,0,0,4,0,01,30009,1276.9148172,0.6899744811,270,1,0.0779945939,1,449.04028569,3.0848320087,1725.9551029
19,1.2776,4,2,3,1,1,1,4,0,1,1,0,0,02,30057,2287.2539556,0.880797078,271,1,0.015334378,1,634.83396334,1.888390911,2922.0879189
19,0.0000,5,4,2,1,2,0,3,0,1,0,,0,02,30053,625.56019014,0.6224593312,272,1,0.7220386647,0,-625.5601901,2.0985237858,0
19,0.0000,6,1,4,1,2,0,4,1,0,0,,0,01,30024,1133.3634496,0.6224593312,273,1,0.6553124821,0,-1133.36345,2.903647003,0
19,1.3124,4,1,4,1,2,0,4,1,0,0,2,0,01,30004,1680.8293192,0.8021838886,274,1,0.7422460554,1,525.11955031,2.903647003,2205.9488695
19,0.0000,6,4,1,1,1,1,4,0,1,0,,0,01,30034,417.64979525,0.6224593312,275,1,0.9562067538,0,-417.6497953,1.888390911,0
19,1.3517,5,1,4,1,2,0,3,1,0,0,4,0,02,30058,2091.3707115,0.6899744811,276,1,0.3315634836,1,735.45211401,2.7224619973,2826.8228255
19,1.3731,5,3,2,1,2,0,3,0,0,0,5,0,02,30021,397.69497085,0.6224593312,277,1,0.1117506135,1,148.37744257,2.0985237858,546.07241342
19,1.2776,1,2,3,1,1,1,4,0,1,1,0,1,02,30046,1267.760907,0.880797078,278,1,0.1830214463,1,351.87071345,1.5652010432,1619.6316205
19,1.2945,2,1,2,1,1,1,4,1,0,0,1,1,02,30041,926.86529988,0.8455347349,279,1,0.7639457349,1,272.93346733,2.1891392548,1199.7987672
19,1.3731,3,4,1,1,2,0,4,0,1,0,5,0,01,30049,1042.395728,0.6224593312,280,1,0.5158824527,1,388.91115955,2.2797087914,1431.3068875
19,1.3731,4,3,1,1,2,0,2,0,0,0,5,0,02,30013,284.23903099,0.6224593312,281,1,0.2449117043,1,106.04775918,1.9173387801,390.28679017
19,0.0000,5,1,4,1,2,0,4,1,0,0,,0,02,30056,2567.9737487,0.6224593312,283,1,0.6269926036,0,-2567.973749,2.903647003,0
19,1.3517,5,3,1,2,1,1,1,0,0,0,4,0,01,30004,270.73972141,0.6899744811,284,1,0.0537635568,1,95.208419706,1.344835894,365.94814112
19,1.2776,4,1,4,1,2,0,1,1,0,1,0,0,02,30056,2593.6864281,0.880797078,285,1,0.8629399626,1,719.88518407,2.360091986,3313.5716122
19,1.2776,5,2,4,1,2,0,1,0,1,1,0,0,02,30038,2519.4306118,0.880797078,286,1,0.0160639221,1,699.27526707,1.7361537744,3218.7058788
19,1.3124,5,3,2,1,2,0,3,0,0,0,2,0,01,30011,128.34306292,0.8021838886,287,1,0.6207777912,1,40.096546815,2.0985237858,168.43960974
19,1.2776,3,4,1,2,2,0,3,0,1,1,0,0,02,30003,4023.145357,0.880797078,288,1,0.1247036318,1,1116.635652,2.0985237858,5139.781009
19,1.3517,5,1,1,1,2,0,2,1,0,0,4,0,01,30055,189.01176425,0.6899744811,289,1,0.0854073414,1,66.467939343,2.5412769917,255.47970359
19,1.2776,4,1,4,1,2,0,3,1,0,1,0,0,02,30034,2406.2522002,0.880797078,290,1,0.6635398006,1,667.86227097,2.7224619973,3074.1144712
19,1.3315,5,3,2,1,2,0,3,0,0,0,3,0,01,30023,317.21678527,0.7502601056,291,1,0.3446646963,1,105.14415505,2.0985237858,422.36094032
19,1.3315,4,3,3,1,2,0,5,0,0,0,3,0,01,30055,76.547211312,0.7502601056,292,1,0.4271695346,1,25.372213037,2.4608937971,101.91942435
19,0.0000,5,1,4,1,2,0,4,1,0,0,,0,01,30037,5385.8444861,0.7502601056,294,1,0.9659279007,0,-5385.844486,2.903647003,0
19,1.2776,5,1,1,1,2,0,3,1,0,1,0,0,02,30030,1117.8616394,0.880797078,295,1,0.6790193835,1,310.26573733,2.7224619973,1428.1273767
19,1.3124,3,3,4,1,1,1,4,0,0,0,2,0,01,30052,1630.459591,0.8021838886,296,1,0.0200381293,1,509.38319402,1.888390911,2139.842785
19,0.0000,3,4,2,1,1,1,2,0,1,0,,0,01,30038,76.44731288,0.6899744811,297,1,0.9962399253,0,-76.44731288,1.5260208996,0
19,0.0000,4,2,1,1,2,0,2,0,1,0,,0,01,30049,493.25215579,0.6224593312,298,1,0.9224202674,0,-493.2521558,1.9173387801,0
19,1.2776,3,1,4,1,2,0,3,1,0,1,0,0,01,30014,1621.4639537,0.880797078,299,1,0.6178206665,1,450.042019,2.7224619973,2071.5059727
19,1.2776,1,1,2,1,2,0,1,1,0,1,0,1,01,30026,570.96399242,0.880797078,300,1,0.0754446378,1,158.47271063,2.0369021182,729.43670305
19,1.3315,5,1,2,1,1,1,5,1,0,0,3,0,01,30014,1229.7566024,0.7502601056,301,1,0.0175769678,1,407.61310524,2.6935141283,1637.3697076
19,1.3517,3,1,2,1,2,0,2,1,0,0,4,0,01,30020,1323.2838019,0.6899744811,302,1,0.5861090373,1,465.34641814,2.5412769917,1788.6302201
19,1.2776,3,4,2,1,2,0,3,0,1,1,0,0,02,30037,158.49076221,0.880797078,303,1,0.1532345727,1,43.989570324,2.0985237858,202.48033254
19,1.2776,3,1,2,1,2,0,4,1,0,1,0,0,01,30013,620.65785513,0.880797078,304,1,0.6135494046,1,172.26538623,2.903647003,792.92324136
19,1.3315,3,1,3,1,2,0,4,1,0,0,3,0,01,30007,256.31632277,0.7502601056,305,1,0.3774416062,1,84.958187697,2.903647003,341.27451047
19,1.3124,4,1,4,1,1,1,2,1,0,0,2,0,01,30041,438.53569282,0.8021838886,306,1,0.2263721736,1,137.00597864,2.1499591112,575.54167146
19,1.3124,6,2,1,1,2,0,5,0,1,0,2,0,02,30018,2487.2223685,0.8021838886,307,1,0.1323551946,1,777.05039811,2.4608937971,3264.2727666
19,1.2945,2,4,3,2,1,1,3,0,1,0,1,1,02,30045,1208.6197636,0.8455347349,308,1,0.1574711544,1,355.90153478,1.3840160375,1564.5212984
19,1.3731,6,1,2,2,2,0,3,1,0,0,5,0,01,30031,663.72164196,0.6224593312,309,1,0.2241649373,1,247.6302871,2.7224619973,911.35192905
19,0.0000,3,3,2,1,2,0,4,0,0,0,,0,02,30001,296.87139279,0.6224593312,310,1,0.8115482837,0,-296.8713928,2.2797087914,0
19,0.0000,6,1,3,1,2,0,2,1,0,0,,0,02,30027,137.24677708,0.6899744811,312,1,0.7649300121,0,-137.2467771,2.5412769917,0
19,1.3517,6,1,4,1,2,0,3,1,0,0,4,0,02,30043,372.74935116,0.6899744811,313,1,0.4140041975,1,131.08115974,2.7224619973,503.8305109
19,1.3517,2,1,3,1,2,0,3,1,0,0,4,1,02,30014,1658.4884626,0.6899744811,314,1,0.1948690611,1,583.22459962,2.3992721295,2241.7130622
19,0.0000,6,1,4,1,2,0,2,1,0,0,,0,02,30050,2133.1964733,0.7502601056,315,1,0.8594354768,0,-2133.196473,2.5412769917,0
19,0.0000,4,4,4,1,2,0,4,0,1,1,,0,02,30018,421.12915413,0.880797078,316,1,0.8990701409,0,-421.1291541,2.2797087914,0
19,1.3315,4,1,4,1,2,0,3,1,0,0,3,0,01,30010,491.23726687,0.7502601056,318,1,0.7422240315,1,162.82469829,2.7224619973,654.06196517
19,0.0000,6,1,2,2,2,0,5,1,0,0,,0,01,30036,1013.5411224,0.6224593312,319,1,0.966504449,0,-1013.541122,3.0848320087,0
19,1.3315,6,1,4,1,2,0,5,1,0,0,3,0,02,30020,2015.371866,0.7502601056,320,1,0.0156680485,1,668.01185122,3.0848320087,2683.3837172
19,1.3731,6,4,2,2,1,1,4,0,1,0,5,0,01,30048,1578.4915941,0.6224593312,321,1,0.0213698116,1,588.92508835,1.888390911,2167.4166825
19,1.3517,4,1,3,1,2,0,2,1,0,0,4,0,02,30047,5445.6770193,0.6899744811,322,1,0.6646897191,1,1915.0285763,2.5412769917,7360.7055956
19,1.2776,4,1,4,1,2,0,1,1,0,1,0,0,02,30057,1739.7128633,0.880797078,324,1,0.6484229908,1,482.86234653,2.360091986,2222.5752099
19,1.3731,6,4,2,2,2,0,2,0,1,0,5,0,01,30003,437.01713822,0.6224593312,325,1,0.5743485804,1,163.04829097,1.9173387801,600.06542919
19,1.3315,1,2,1,1,1,1,4,0,1,0,3,1,01,30058,435.26236301,0.7502601056,326,1,0.5019384285,1,144.27134852,1.5652010432,579.53371153
19,1.3315,5,4,3,1,2,0,4,0,1,0,3,0,01,30012,382.5914438,0.7502601056,327,1,0.7352701354,1,126.81313208,2.2797087914,509.40457588
19,0.0000,4,2,4,1,2,0,1,0,1,0,,0,01,30054,1440.4888875,0.8455347349,328,1,0.9955000225,0,-1440.488888,1.7361537744,0
19,1.3517,3,1,2,1,2,0,4,1,0,0,4,0,02,30042,1155.5921334,0.6899744811,329,1,0.5313154489,1,406.37591067,2.903647003,1561.968044
19,1.2776,6,1,2,1,1,1,2,1,0,1,0,0,02,30034,344.22723601,0.880797078,330,1,0.5249498577,1,95.541266852,2.1499591112,439.76850287
19,1.3517,4,1,1,1,2,0,2,1,0,0,4,0,02,30055,234.74774122,0.6899744811,331,1,0.6405943942,1,82.551468086,2.5412769917,317.29920931
19,0.0000,5,1,4,2,1,1,5,1,0,0,,0,01,30034,569.66999203,0.6224593312,332,1,0.9873775206,0,-569.669992,2.6935141283,0
19,1.3315,5,1,4,1,2,0,2,1,0,0,3,0,01,30019,1217.0243406,0.7502601056,333,1,0.5236631984,1,403.39289064,2.5412769917,1620.4172312
19,1.2776,6,1,2,1,1,1,1,1,0,1,0,0,02,30024,266.78157368,0.880797078,334,1,0.2631704175,1,74.04599885,1.9687741055,340.82757253
19,1.2945,1,4,2,1,1,1,3,0,1,0,1,1,02,30051,82.943229623,0.8455347349,336,1,0.2589362409,1,24.424242935,1.3840160375,107.36747256
19,0.0000,1,1,4,1,1,1,5,1,0,0,,1,02,30037,782.42830986,0.8455347349,337,1,0.9799938393,0,-782.4283099,2.3703242605,0
19,1.2945,6,1,4,1,1,1,1,1,0,0,1,0,02,30014,999.15913907,0.8455347349,338,1,0.0541034998,1,294.22179067,1.9687741055,1293.3809297
19,1.2776,2,1,3,1,1,1,1,1,0,1,0,1,01,30017,2384.2082127,0.880797078,339,1,0.6080866128,1,661.74389836,1.6455842377,3045.952111
19,1.3517,5,1,1,2,2,0,2,1,0,0,4,0,01,30027,1356.310096,0.6899744811,340,1,0.1204409795,1,476.9604556,2.5412769917,1833.2705516
19,1.2945,6,1,2,1,1,1,4,1,0,0,1,0,01,30017,1058.3849624,0.8455347349,341,1,0.1603577501,1,311.66198323,2.5123291226,1370.0469456
19,0.0000,2,3,4,1,2,0,5,0,0,0,,1,01,30013,382.08782612,0.8021838886,343,1,0.8425986799,0,-382.0878261,2.1377039293,0
19,1.2776,5,2,1,1,2,0,3,0,1,1,0,0,02,30044,164.80449146,0.880797078,344,1,0.2425061396,1,45.741964173,2.0985237858,210.54645564
19,1.3124,5,1,3,1,1,1,2,1,0,0,2,0,02,30042,1947.6387293,0.8021838886,345,1,0.4529604825,1,608.47532941,2.1499591112,2556.1140587
19,1.3517,6,1,2,1,2,0,3,1,0,0,4,0,01,30055,341.01764818,0.6899744811,346,1,0.0866055955,1,119.92237861,2.7224619973,460.94002679
19,1.2776,3,2,1,1,1,1,3,0,1,1,0,0,01,30007,1442.39034,0.880797078,347,1,0.0820456264,1,400.33961861,1.7072059053,1842.7299586
19,1.2776,4,4,3,1,1,1,1,0,1,1,0,0,01,30046,5102.4326429,0.880797078,348,1,0.7005283277,1,1416.1949658,1.344835894,6518.6276087
19,0.0000,6,1,2,1,2,0,4,1,0,0,,0,02,30022,743.77019072,0.6899744811,349,1,0.7261521368,0,-743.7701907,2.903647003,0
19,1.3731,6,1,2,1,2,0,3,1,0,0,5,0,02,30022,577.90952428,0.6224593312,350,1,0.6015687341,1,215.61433644,2.7224619973,793.52386073
19,1.2776,5,1,2,1,2,0,3,1,0,1,0,0,02,30054,1106.3861756,0.880797078,351,1,0.002063754,1,307.0806891,2.7224619973,1413.4668647
19,1.3731,5,3,2,1,2,0,4,0,0,0,5,0,01,30051,228.74505646,0.6224593312,352,1,0.5440179145,1,85.343313253,2.2797087914,314.08836971
19,0.0000,6,1,3,1,2,0,2,1,0,0,,0,02,30024,856.59207129,0.6899744811,353,1,0.8369424273,0,-856.5920713,2.5412769917,0
19,1.3315,2,1,4,1,2,0,4,1,0,0,3,1,01,30056,2971.1751667,0.7502601056,354,1,0.5460226529,1,984.82084466,2.5804571352,3955.9960113
19,1.2776,4,2,2,1,1,1,2,0,1,1,0,0,02,30049,2310.1635159,0.880797078,355,1,0.1496739411,1,641.1925782,1.5260208996,2951.3560941
19,1.3731,3,1,2,1,2,0,5,1,0,0,5,0,02,30060,997.38739394,0.6224593312,356,1,0.1895870362,1,372.11883882,3.0848320087,1369.5062328
19,0.0000,2,3,2,1,2,0,5,0,0,1,,1,02,30024,6239.8585527,0.880797078,357,1,0.9622643604,0,-6239.858553,2.1377039293,0
19,1.3517,3,4,4,1,2,0,3,0,1,0,4,0,01,30003,220.29020758,0.6899744811,358,1,0.4519391858,1,77.467327038,2.0985237858,297.75753462
19,0.0000,2,1,4,1,1,1,1,1,0,0,,1,01,30026,2394.8085855,0.6224593312,359,1,0.8491455656,0,-2394.808585,1.6455842377,0
19,1.2776,3,1,2,1,2,0,2,1,0,1,0,0,01,30016,173.16700111,0.880797078,360,1,0.0492827217,1,48.063002959,2.5412769917,221.23000407
19,0.0000,5,1,3,1,2,0,3,1,0,0,,0,02,30021,483.21099826,0.6899744811,361,1,0.8355756574,0,-483.2109983,2.7224619973,0
19,0.0000,1,1,2,1,1,1,4,1,0,0,,1,01,30059,2701.024918,0.8455347349,362,1,0.9479367658,0,-2701.024918,2.1891392548,0
19,1.3517,2,1,4,1,2,0,4,1,0,0,4,1,02,30015,2457.7656559,0.6899744811,363,1,0.2389469064,1,864.29868099,2.5804571352,3322.0643369
19,1.2776,6,4,1,1,2,0,3,0,1,1,0,0,02,30037,282.21229341,0.880797078,364,1,0.4715952899,1,78.328839827,2.0985237858,360.54113324
19,0.0000,3,1,4,1,2,0,2,1,0,0,,0,02,30031,1645.400853,0.7502601056,365,1,0.8478414499,0,-1645.400853,2.5412769917,0
19,0.0000,4,2,2,2,2,0,2,0,1,0,,0,02,30044,778.72375846,0.6224593312,366,1,0.9800038249,0,-778.7237585,1.9173387801,0
19,1.2945,6,1,2,1,2,0,2,1,0,0,1,0,01,30054,840.87189123,0.8455347349,367,1,0.3914507643,1,247.61104001,2.5412769917,1088.4829312
19,1.2776,4,1,2,1,2,0,3,1,0,1,0,0,01,30020,1005.170556,0.880797078,368,1,0.1905050353,1,278.98800057,2.7224619973,1284.1585565
19,0.0000,3,3,2,1,2,0,1,0,0,0,,0,02,30013,5006.1500717,0.8021838886,369,1,0.9528607595,0,-5006.150072,1.7361537744,0
19,1.2776,6,1,3,1,1,1,2,1,0,1,0,0,02,30060,1594.5069493,0.880797078,370,1,0.7049092039,1,442.56002432,2.1499591112,2037.0669736
19,1.2776,6,1,2,1,1,1,5,1,0,1,0,0,02,30007,173.25158558,0.880797078,371,1,0.6882784356,1,48.086479625,2.6935141283,221.33806521
