PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,p,r
17,1.0300,6,4,4,1,2,0,1,0,1,0,4,0,01,30043,186.48830109,0.6899744811,1
17,1.0408,4,3,3,1,2,0,5,0,0,1,0,0,02,30008,75.247055804,0.880797078,0
17,1.0682,5,4,3,1,1,1,4,0,1,1,0,0,01,30014,137.01299149,0.880797078,1
17,1.0457,5,1,4,1,1,1,1,1,0,0,4,0,01,30044,954.73406913,0.6899744811,1
17,1.0290,4,1,4,1,1,1,5,1,0,0,4,0,02,30037,455.06322244,0.6899744811,1
17,1.0464,6,1,4,1,2,0,2,1,0,0,4,0,02,30035,715.92412906,0.6899744811,0
17,1.0666,3,1,4,1,2,0,2,1,0,0,4,0,01,30002,1233.6397184,0.6899744811,1
17,1.0314,5,4,4,1,1,1,5,0,1,0,5,0,01,30035,2419.4864471,0.6224593312,1
17,1.0593,4,1,3,1,2,0,1,1,0,0,1,0,02,30026,1212.7937904,0.8455347349,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,4,0,01,30020,1336.0600841,0.6899744811,0
17,1.0376,4,1,2,1,1,1,1,1,0,1,0,0,01,30047,2622.6209586,0.880797078,1
17,1.1235,2,4,4,2,2,0,4,0,1,0,2,1,02,30029,3390.8783512,0.8021838886,1
17,1.0413,3,3,3,1,2,0,1,0,0,0,5,0,02,30004,585.71694911,0.6224593312,0
17,1.0993,5,1,3,1,2,0,2,1,0,0,5,0,01,30043,768.49454615,0.6224593312,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,4,0,01,30001,124.39732067,0.6899744811,1
17,1.0593,4,1,3,1,2,0,1,1,0,0,5,0,02,30006,1928.1769425,0.6224593312,1
17,1.0460,5,1,4,1,2,0,5,1,0,0,4,0,01,30019,3392.2136012,0.6899744811,0
17,1.0586,3,4,2,1,1,1,3,0,1,1,0,0,02,30048,420.886515,0.880797078,0
17,1.0414,3,2,1,1,2,0,3,0,1,0,5,0,02,30052,1575.7502623,0.6224593312,1
17,1.0447,6,4,3,1,2,0,4,0,1,0,4,0,01,30038,2940.8194692,0.6899744811,1
17,1.0445,5,1,1,1,2,0,2,1,0,0,5,0,02,30018,1704.6189343,0.6224593312,1
17,1.1767,1,4,4,1,2,0,4,0,1,0,3,1,01,30057,3193.1796723,0.7502601056,1
17,1.0407,5,2,2,1,1,1,1,0,1,1,0,0,02,30032,1472.6034215,0.880797078,1
17,1.0922,5,4,2,1,2,0,2,0,1,0,5,0,02,30051,182.04267706,0.6224593312,1
17,1.0993,5,1,3,1,2,0,2,1,0,0,2,0,01,30051,82.349886288,0.8021838886,1
17,1.0962,3,1,4,1,2,0,3,1,0,0,3,0,02,30020,1368.3387691,0.7502601056,1
17,1.0921,4,4,3,1,2,0,4,0,1,1,0,0,01,30047,829.21161446,0.880797078,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,2,0,02,30058,1204.2538007,0.8021838886,1
17,1.0384,3,3,2,1,2,0,1,0,0,0,5,0,01,30055,729.52631912,0.6224593312,1
17,1.0407,5,1,2,1,1,1,1,1,0,1,0,0,01,30017,244.88613789,0.880797078,1
17,1.0617,4,3,4,1,2,0,1,0,0,0,5,0,01,30045,2113.8474666,0.6224593312,0
17,1.0707,5,1,4,1,1,1,2,1,0,0,1,0,01,30013,1644.322675,0.8455347349,1
17,1.0910,5,1,2,1,1,1,3,1,0,0,5,0,02,30043,176.04355964,0.6224593312,0
17,1.0197,5,1,1,1,1,1,1,1,0,1,0,0,02,30014,1133.0203667,0.880797078,1
17,1.0415,6,3,2,1,2,0,4,0,0,0,4,0,02,30003,555.3156609,0.6899744811,0
17,1.0379,4,1,2,1,2,0,5,1,0,1,0,0,01,30009,2398.8405153,0.880797078,1
17,1.0669,5,1,4,1,2,0,1,1,0,0,4,0,02,30032,2979.410664,0.6899744811,1
17,1.0262,3,4,2,1,1,1,1,0,1,1,0,0,02,30016,69.992906027,0.880797078,0
17,1.1494,5,1,4,1,2,0,3,1,0,1,0,0,01,30006,404.33520603,0.880797078,1
17,1.1157,1,4,2,2,2,0,3,0,1,0,5,1,01,30046,126.18895805,0.6224593312,0
17,1.0596,3,1,2,1,2,0,4,1,0,0,3,0,01,30025,1865.8487753,0.7502601056,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,02,30050,856.72874184,0.6899744811,0
17,1.2313,2,3,3,1,2,0,2,0,0,0,3,1,01,30016,313.63592905,0.7502601056,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,3,0,02,30024,395.12181464,0.7502601056,0
17,1.1380,4,2,4,1,2,0,3,0,1,1,0,0,02,30033,1069.2901101,0.880797078,1
17,1.0458,6,1,4,1,1,1,3,1,0,1,0,0,02,30054,1441.3971911,0.880797078,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,2,0,01,30012,4074.013367,0.8021838886,0
17,1.0410,5,2,2,1,2,0,5,0,1,0,5,0,02,30024,16.446693715,0.6224593312,0
17,1.0598,6,4,2,1,2,0,3,0,1,0,4,0,01,30046,1877.5690979,0.6899744811,1
17,1.0185,3,3,1,1,2,0,1,0,0,0,1,0,01,30039,88.005644989,0.8455347349,1
17,1.0585,4,1,2,1,1,1,4,1,0,0,5,0,01,30031,841.05909566,0.6224593312,0
17,1.0464,6,1,4,1,2,0,2,1,0,0,5,0,02,30031,1138.0250638,0.6224593312,0
17,1.0550,4,4,2,1,2,0,1,0,1,1,0,0,01,30024,536.24423733,0.880797078,1
17,1.0596,3,4,2,1,2,0,4,0,1,0,5,0,01,30012,869.90993261,0.6224593312,0
17,1.0447,5,1,1,1,2,0,4,1,0,0,5,0,02,30009,1081.1490752,0.6224593312,1
17,1.0406,3,1,2,1,1,1,2,1,0,1,0,0,02,30042,1936.8510731,0.880797078,1
17,1.0656,4,1,4,1,1,1,4,1,0,0,4,0,01,30050,1638.0315927,0.6899744811,0
17,1.0955,4,4,4,1,2,0,2,0,1,0,5,0,01,30039,1390.053051,0.6224593312,1
17,1.1021,5,1,4,1,1,1,3,1,0,0,4,0,02,30018,1562.0728252,0.6899744811,1
17,1.1325,4,1,3,1,2,0,3,1,0,1,0,0,01,30055,642.14331004,0.880797078,1
17,1.0949,2,1,2,1,1,1,1,1,0,0,5,1,01,30023,2565.9081938,0.6224593312,1
17,1.3101,2,1,2,1,2,0,3,1,0,0,3,1,02,30029,2609.2097858,0.7502601056,1
17,1.0959,4,4,4,1,2,0,4,0,1,0,4,0,02,30012,608.18551536,0.6899744811,1
17,1.0710,5,1,4,1,1,1,4,1,0,0,4,0,01,30056,3009.7791506,0.6899744811,0
17,1.0657,3,1,4,1,1,1,3,1,0,1,0,0,02,30036,329.14554419,0.880797078,1
17,1.0642,5,1,3,1,2,0,1,1,0,0,3,0,02,30036,479.58866304,0.7502601056,0
17,1.0205,6,1,4,1,1,1,1,1,0,1,0,0,01,30044,1085.6752471,0.880797078,1
17,1.0921,4,1,3,1,2,0,4,1,0,0,5,0,01,30019,614.04240779,0.6224593312,1
17,1.0639,3,1,3,1,2,0,2,1,0,0,3,0,01,30040,1606.7615489,0.7502601056,1
17,1.0910,5,4,2,1,1,1,3,0,1,1,0,0,01,30018,170.46149089,0.880797078,1
17,1.0857,3,3,2,1,2,0,3,0,0,0,3,0,01,30003,171.35098386,0.7502601056,1
17,1.1777,2,1,4,2,2,0,3,1,0,0,3,1,01,30025,1376.580327,0.7502601056,1
17,1.1021,5,2,4,1,1,1,3,0,1,0,5,0,01,30059,3016.1887061,0.6224593312,1
17,1.0137,6,4,1,1,1,1,2,0,1,0,3,0,02,30028,284.63362848,0.7502601056,1
17,1.0414,6,1,2,1,2,0,2,1,0,0,4,0,01,30038,1242.3887264,0.6899744811,0
17,1.0656,4,1,4,1,1,1,4,1,0,1,0,0,01,30045,1907.2933094,0.880797078,0
17,1.0201,6,1,1,1,2,0,4,1,0,0,4,0,02,30042,1165.9204182,0.6899744811,0
17,1.0922,5,3,2,1,2,0,2,0,0,0,5,0,01,30051,1159.2821828,0.6224593312,0
17,1.1581,2,1,3,1,1,1,2,1,0,1,0,1,01,30051,1208.9678695,0.880797078,1
17,1.0415,6,1,2,1,2,0,4,1,0,0,1,0,02,30026,1351.9612482,0.8455347349,1
17,1.1230,4,1,2,1,2,0,3,1,0,0,5,0,02,30008,5282.1819604,0.6224593312,1
17,1.0408,4,1,3,1,2,0,5,1,0,1,0,0,02,30019,766.74206354,0.880797078,1
17,1.0594,4,4,1,1,2,0,3,0,1,0,2,0,01,30046,417.41479469,0.8021838886,0
17,1.0670,2,3,1,1,2,0,1,0,0,0,1,1,01,30023,1305.905748,0.8455347349,1
17,1.0594,4,3,1,1,2,0,3,0,0,0,4,0,01,30048,211.26464357,0.6899744811,1
17,1.0294,3,1,4,1,1,1,1,1,0,1,0,0,01,30053,385.24297707,0.880797078,1
17,1.1697,1,3,3,1,2,0,4,0,0,0,4,1,02,30015,79.654336461,0.6899744811,0
17,1.0440,5,1,1,1,1,1,3,1,0,0,4,0,01,30021,723.62950182,0.6899744811,1
17,1.0200,6,1,1,1,2,0,2,1,0,1,0,0,01,30029,337.00345306,0.880797078,0
17,1.0294,3,2,4,1,1,1,1,0,1,0,1,0,02,30032,359.78209515,0.8455347349,1
17,1.0709,2,1,1,1,1,1,2,1,0,0,1,1,02,30022,1991.6485256,0.8455347349,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,02,30034,467.62523004,0.6899744811,1
17,1.0926,5,1,2,1,2,0,4,1,0,1,0,0,01,30027,1368.7770733,0.880797078,1
17,1.0135,5,4,1,1,1,1,5,0,1,1,0,0,02,30049,61.224970431,0.880797078,1
17,1.0458,6,1,4,1,1,1,3,1,0,0,4,0,02,30057,1339.522454,0.6899744811,1
17,1.0317,6,1,4,1,1,1,2,1,0,1,0,0,02,30010,1242.709493,0.880797078,1
17,1.1494,5,4,4,1,2,0,3,0,1,0,5,0,01,30014,1386.6157752,0.6224593312,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,3,0,02,30041,252.98633013,0.7502601056,1
17,1.1037,2,4,1,1,2,0,2,0,1,1,0,1,01,30036,1518.2931525,0.880797078,1
17,1.0955,4,1,4,1,2,0,2,1,0,1,0,0,01,30031,1576.698222,0.880797078,1
17,1.0630,4,1,3,1,1,1,4,1,0,0,2,0,01,30059,1023.0753647,0.8021838886,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,4,0,02,30026,293.95673006,0.6899744811,0
17,1.2156,2,4,2,1,2,0,4,0,1,0,4,1,01,30007,852.75837754,0.6899744811,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,4,0,01,30007,337.93585104,0.6899744811,1
17,1.1380,4,1,4,1,2,0,3,1,0,0,4,0,02,30026,2590.1872348,0.6899744811,1
17,1.0550,4,3,2,1,2,0,1,0,0,0,4,0,01,30014,4226.965263,0.6899744811,0
17,1.0287,3,4,1,1,2,0,2,0,1,0,5,0,02,30022,868.77845272,0.6224593312,0
17,1.0488,4,1,4,2,2,0,2,1,0,0,3,0,01,30009,878.54222406,0.7502601056,1
17,1.0182,4,1,1,1,1,1,1,1,0,0,5,0,02,30012,1967.2548064,0.6224593312,0
17,1.0457,3,2,4,1,1,1,4,0,1,1,0,0,01,30028,2065.2200608,0.880797078,1
17,1.0464,6,3,4,1,2,0,2,0,0,0,2,0,02,30043,967.92670394,0.8021838886,0
17,1.0458,6,1,4,1,1,1,3,1,0,0,3,0,01,30039,962.24481845,0.7502601056,0
17,1.0466,6,4,4,1,2,0,4,0,1,1,0,0,02,30013,190.08290918,0.880797078,1
17,1.0290,4,1,4,1,1,1,5,1,0,1,0,0,02,30055,211.71061132,0.880797078,1
17,1.0410,5,3,2,1,2,0,5,0,0,0,4,0,01,30001,171.90211743,0.6899744811,0
17,1.0710,5,2,4,1,1,1,4,0,1,0,5,0,02,30059,2081.9960096,0.6224593312,1
17,1.0457,3,1,4,1,1,1,4,1,0,0,4,0,02,30029,1981.5156041,0.6899744811,1
17,1.1388,2,4,2,1,2,0,1,0,1,1,0,1,02,30024,2381.2697553,0.880797078,1
17,1.0288,6,1,3,1,2,0,1,1,0,0,5,0,01,30039,2183.9305035,0.6224593312,1
17,1.1435,5,2,3,1,2,0,3,0,1,0,4,0,02,30006,170.86500982,0.6899744811,1
17,1.0642,5,4,3,1,2,0,1,0,1,0,2,0,01,30012,1762.5613224,0.8021838886,1
17,1.0669,3,4,4,1,2,0,4,0,1,0,1,0,02,30043,2407.5007253,0.8455347349,1
17,1.0466,6,3,4,1,2,0,4,0,0,1,0,0,02,30033,1335.5431021,0.880797078,0
17,1.0630,5,1,2,1,1,1,2,1,0,0,4,0,01,30050,1663.9582599,0.6899744811,0
17,1.0598,6,3,2,1,2,0,3,0,0,1,0,0,02,30012,897.36968031,0.880797078,1
17,1.0196,3,1,2,2,2,0,1,1,0,1,0,0,01,30025,1532.0983473,0.880797078,1
17,1.0447,6,2,3,1,2,0,4,0,1,1,0,0,02,30045,9580.8623457,0.880797078,1
17,1.0440,6,4,3,1,1,1,3,0,1,1,0,0,01,30038,5172.892565,0.880797078,1
17,1.1071,2,1,4,1,2,0,5,1,0,0,3,1,02,30026,1675.7802794,0.7502601056,1
17,1.3479,2,1,4,1,2,0,3,1,0,0,4,1,02,30014,1959.8089702,0.6899744811,1
17,1.0376,4,1,2,1,1,1,1,1,0,1,0,0,01,30047,815.15789009,0.880797078,1
17,1.0458,6,1,4,1,1,1,3,1,0,0,2,0,02,30038,1710.1283735,0.8021838886,1
17,1.0852,4,1,2,1,2,0,2,1,0,1,0,0,02,30057,1776.985227,0.880797078,1
17,1.0414,6,1,2,1,2,0,2,1,0,1,0,0,01,30014,1065.6003134,0.880797078,1
17,1.0445,5,1,1,1,2,0,2,1,0,1,0,0,02,30057,1386.0098602,0.880797078,0
17,1.0926,5,1,2,1,2,0,4,1,0,0,3,0,02,30032,1191.505335,0.7502601056,1
17,1.1380,4,1,4,1,2,0,3,1,0,0,5,0,01,30035,1571.6912736,0.6224593312,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,01,30009,4391.5851464,0.6899744811,1
17,1.0593,4,1,3,1,2,0,1,1,0,0,5,0,02,30047,2347.1783094,0.6224593312,1
17,1.0296,3,1,4,1,2,0,5,1,0,0,3,0,02,30017,1845.3544658,0.7502601056,0
17,1.0430,3,1,4,1,2,0,1,1,0,1,0,0,01,30043,327.69877644,0.880797078,1
17,1.0446,6,1,3,1,2,0,2,1,0,1,0,0,02,30051,259.95764077,0.880797078,1
17,1.0267,6,3,2,1,2,0,1,0,0,0,3,0,02,30014,111.59573868,0.7502601056,1
17,1.0922,5,4,2,1,2,0,2,0,1,0,3,0,02,30010,2781.9288126,0.7502601056,1
17,1.2409,2,2,4,1,2,0,2,0,1,1,0,1,02,30039,3847.8631494,0.880797078,1
17,1.0471,5,1,2,2,2,0,2,1,0,0,3,0,02,30035,453.97781843,0.7502601056,0
17,1.0414,6,2,2,1,2,0,2,0,1,0,4,0,02,30032,1045.5464384,0.6899744811,0
17,1.0407,3,2,2,1,1,1,4,0,1,0,5,0,02,30027,449.85972431,0.6224593312,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,5,0,02,30019,2903.7225816,0.6224593312,1
17,1.0072,6,1,4,2,1,1,5,1,0,0,3,0,01,30026,1924.0764012,0.7502601056,1
17,1.1388,2,1,2,1,2,0,1,1,0,0,4,1,02,30039,1282.2937082,0.6899744811,1
17,1.0198,5,4,1,1,2,0,5,0,1,0,5,0,01,30003,1825.3621193,0.6224593312,0
17,1.0425,4,3,4,1,2,0,5,0,0,1,0,0,02,30035,435.16952834,0.880797078,1
17,1.0943,4,1,4,1,1,1,3,1,0,0,4,0,02,30009,1512.1996347,0.6899744811,0
17,1.0852,4,2,2,1,2,0,2,0,1,0,5,0,01,30041,792.57639789,0.6224593312,0
17,1.0201,6,4,1,1,2,0,4,0,1,1,0,0,02,30012,2914.7090199,0.880797078,1
17,1.0596,3,3,2,1,2,0,4,0,0,0,2,0,02,30050,36.611085933,0.8021838886,0
17,1.0910,5,2,2,1,1,1,3,0,1,0,4,0,01,30036,1375.8835195,0.6899744811,1
17,1.1014,1,1,2,1,2,0,1,1,0,0,5,1,01,30023,365.79255666,0.6224593312,0
17,1.0670,6,1,4,1,2,0,3,1,0,0,2,0,01,30008,124.9985618,0.8021838886,1
17,1.0501,5,1,3,2,1,1,3,1,0,0,5,0,02,30012,1349.3786323,0.6224593312,0
17,1.1137,1,1,4,1,2,0,1,1,0,0,3,1,01,30052,1005.4329495,0.7502601056,1
17,1.0922,5,1,2,1,2,0,2,1,0,0,3,0,02,30049,1154.4743495,0.7502601056,1
17,1.0464,6,1,4,1,2,0,2,1,0,0,5,0,01,30049,1820.8588712,0.6224593312,1
17,1.0955,4,1,4,1,2,0,2,1,0,0,5,0,02,30031,1235.8442044,0.6224593312,1
17,1.0183,6,1,2,1,1,1,1,1,0,0,4,0,02,30035,1038.1006982,0.6899744811,0
17,1.0376,4,2,2,1,1,1,1,0,1,1,0,0,01,30003,1093.9345233,0.880797078,1
17,1.1498,2,1,1,1,2,0,3,1,0,0,5,1,02,30009,2821.622484,0.6224593312,1
17,1.1039,5,2,4,1,2,0,4,0,1,0,4,0,02,30055,8723.8596957,0.6899744811,1
17,1.0289,6,4,1,1,2,0,3,0,1,0,1,0,01,30047,841.68227853,0.8455347349,1
17,1.0550,4,1,2,1,2,0,1,1,0,0,4,0,01,30027,1598.4626016,0.6899744811,1
17,1.0922,5,1,2,1,2,0,2,1,0,1,0,0,01,30039,797.44143857,0.880797078,1
17,1.0593,3,2,2,1,2,0,2,0,1,1,0,0,02,30042,85.577587184,0.880797078,1
17,1.1690,1,4,3,1,2,0,2,0,1,1,0,1,01,30017,3377.6162527,0.880797078,1
17,1.0306,6,1,3,1,1,1,4,1,0,1,0,0,01,30036,702.93243633,0.880797078,1
17,1.2322,2,4,3,1,2,0,4,0,1,0,3,1,01,30001,3840.6316708,0.7502601056,1
17,1.0855,4,3,2,1,2,0,4,0,0,0,4,0,02,30019,146.09203858,0.6899744811,1
17,1.1072,1,1,2,1,1,1,2,1,0,0,1,1,01,30046,3178.8905127,0.8455347349,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,5,0,02,30047,2320.734552,0.6224593312,1
17,1.0288,3,1,1,1,2,0,4,1,0,0,5,0,02,30060,819.07394544,0.6224593312,1
17,1.1325,4,4,3,1,2,0,3,0,1,0,4,0,01,30024,53.7661522,0.6899744811,1
17,1.0200,6,1,1,1,2,0,2,1,0,1,0,0,01,30014,1026.3810164,0.880797078,1
17,1.0317,6,1,4,1,1,1,2,1,0,0,2,0,02,30051,225.06536175,0.8021838886,1
17,1.0414,6,4,2,1,2,0,2,0,1,1,0,0,01,30027,15.560625648,0.880797078,1
17,1.0129,6,4,1,1,2,0,1,0,1,0,1,0,01,30029,2748.5278033,0.8455347349,1
17,1.0137,6,1,1,1,1,1,4,1,0,0,5,0,02,30052,917.1380616,0.6224593312,0
17,1.1037,2,1,1,1,2,0,2,1,0,1,0,1,02,30042,650.80612724,0.880797078,1
17,1.0458,2,2,1,1,1,1,1,0,1,1,0,1,01,30016,1219.2313799,0.880797078,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,4,0,01,30043,274.99217364,0.6899744811,1
17,1.0585,4,4,2,1,1,1,4,0,1,0,4,0,01,30011,218.89668467,0.6899744811,0
17,1.0670,6,4,4,1,2,0,3,0,1,1,0,0,01,30006,137.44978465,0.880797078,1
17,1.1332,5,1,2,1,2,0,3,1,0,0,3,0,02,30039,582.46836952,0.7502601056,1
17,1.0955,2,1,2,1,2,0,5,1,0,0,4,1,01,30059,1050.700421,0.6899744811,1
17,1.0630,5,1,2,1,1,1,2,1,0,0,4,0,01,30036,1298.5315974,0.6899744811,1
17,1.0414,3,1,1,1,2,0,3,1,0,0,3,0,01,30023,261.56005559,0.7502601056,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,3,0,02,30053,3137.6715849,0.7502601056,1
17,1.0631,3,3,3,1,1,1,3,0,0,0,2,0,01,30024,47.222752859,0.8021838886,0
17,1.0458,6,1,4,1,1,1,3,1,0,1,0,0,02,30021,395.51079784,0.880797078,0
17,1.1077,1,1,2,1,1,1,4,1,0,1,0,1,02,30009,1779.2623006,0.880797078,1
17,1.0088,6,1,1,1,1,1,1,1,0,1,0,0,01,30005,1365.5155564,0.880797078,1
17,1.1021,5,1,4,1,1,1,3,1,0,1,0,0,02,30043,306.40482072,0.880797078,1
17,1.0753,2,1,2,2,1,1,4,1,0,1,0,1,02,30058,1698.771952,0.880797078,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,3,0,01,30006,643.23130271,0.7502601056,1
17,1.0596,5,1,2,1,2,0,1,1,0,1,0,0,01,30035,636.09728623,0.880797078,1
17,1.1557,2,4,4,1,2,0,1,0,1,1,0,1,01,30043,1952.2370885,0.880797078,1
17,1.0088,6,3,1,1,1,1,1,0,0,1,0,0,01,30037,226.51859408,0.880797078,0
17,1.0455,3,1,4,1,1,1,2,1,0,1,0,0,02,30010,2475.6402336,0.880797078,1
17,1.1332,5,3,2,1,2,0,3,0,0,0,5,0,02,30030,598.95573438,0.6224593312,1
17,1.0593,3,1,2,1,2,0,2,1,0,0,4,0,01,30056,713.59540241,0.6899744811,1
17,1.1325,4,4,3,1,2,0,3,0,1,0,4,0,02,30047,6187.7911593,0.6899744811,1
17,1.0447,6,1,3,1,2,0,4,1,0,1,0,0,02,30027,4023.0545945,0.880797078,1
17,1.0439,5,1,3,1,1,1,1,1,0,0,5,0,01,30038,3150.6206557,0.6224593312,1
17,1.0457,3,1,4,1,1,1,4,1,0,0,5,0,01,30049,912.06792571,0.6224593312,0
17,1.0656,4,3,4,1,1,1,4,0,0,0,3,0,02,30024,91.385870639,0.7502601056,1
17,1.0184,6,2,2,1,2,0,5,0,1,1,0,0,01,30010,336.19967724,0.880797078,1
17,1.0630,4,3,3,1,1,1,4,0,0,0,5,0,02,30041,98.620807204,0.6224593312,0
17,1.1332,5,1,2,1,2,0,3,1,0,1,0,0,02,30043,231.8794097,0.880797078,1
17,1.0594,4,1,1,1,2,0,3,1,0,0,5,0,02,30004,1981.2070901,0.6224593312,0
17,1.0458,6,3,4,1,1,1,3,0,0,1,0,0,01,30006,127.13425023,0.880797078,1
17,1.0337,1,2,1,1,2,0,5,0,1,0,2,1,02,30012,2337.4434717,0.8021838886,1
17,1.0198,6,3,3,1,2,0,5,0,0,0,5,0,02,30034,4.4798271392,0.6224593312,1
17,1.1380,4,1,4,1,2,0,3,1,0,1,0,0,01,30007,2481.7930425,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,01,30012,2662.7852891,0.6224593312,0
17,1.0955,4,1,4,1,2,0,2,1,0,1,0,0,01,30012,1154.5904919,0.880797078,0
17,1.0993,5,1,3,1,2,0,2,1,0,0,3,0,02,30026,986.93784558,0.7502601056,1
17,1.0855,4,4,2,1,2,0,4,0,1,1,0,0,02,30050,1502.5090567,0.880797078,1
17,1.0751,1,4,3,1,2,0,5,0,1,0,5,1,02,30040,783.54930717,0.6224593312,1
17,1.0184,6,4,2,1,2,0,5,0,1,0,4,0,02,30043,140.25335131,0.6899744811,0
17,1.0962,3,1,4,1,2,0,3,1,0,0,1,0,01,30030,2635.7745931,0.8455347349,0
17,1.2147,2,1,2,1,2,0,2,1,0,1,0,1,02,30054,270.65258732,0.880797078,1
17,1.0440,5,1,1,1,1,1,3,1,0,0,3,0,01,30026,1289.8270463,0.7502601056,1
17,1.0415,6,4,2,1,2,0,4,0,1,0,1,0,01,30045,90.281689089,0.8455347349,1
17,1.0458,6,1,4,1,1,1,3,1,0,0,4,0,01,30001,1007.0152878,0.6899744811,1
17,1.0413,3,1,3,1,2,0,1,1,0,1,0,0,01,30034,2609.9567736,0.880797078,1
17,1.0280,5,3,2,1,1,1,5,0,0,0,5,0,02,30014,549.79604788,0.6224593312,1
17,1.1325,4,1,3,1,2,0,3,1,0,0,4,0,02,30021,584.72324983,0.6899744811,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,4,0,01,30010,1914.0244088,0.6899744811,1
17,1.0283,3,2,1,1,1,1,3,0,1,1,0,0,01,30017,1141.4770613,0.880797078,1
17,1.0642,3,1,3,1,2,0,4,1,0,0,5,0,01,30025,1632.3925881,0.6224593312,1
17,1.0442,5,1,3,1,2,0,5,1,0,0,5,0,02,30047,3667.8436648,0.6224593312,1
17,1.0205,6,1,4,1,1,1,1,1,0,1,0,0,02,30045,209.01959325,0.880797078,1
17,1.0639,3,4,3,1,2,0,2,0,1,0,3,0,01,30049,2039.4016755,0.7502601056,1
17,1.0061,6,4,1,1,1,1,5,0,1,0,5,0,01,30046,510.01484435,0.6224593312,0
17,1.0304,3,1,2,2,2,0,4,1,0,1,0,0,02,30056,782.69421669,0.880797078,1
17,1.0206,6,1,4,1,2,0,5,1,0,0,5,0,02,30032,2713.1168615,0.6224593312,1
17,1.1557,2,1,4,1,2,0,1,1,0,1,0,1,02,30033,1676.2420522,0.880797078,1
17,1.0955,2,1,2,1,2,0,5,1,0,0,4,1,01,30046,1534.5244279,0.6899744811,0
17,1.0466,6,1,4,1,2,0,4,1,0,0,3,0,02,30058,937.90580594,0.7502601056,1
17,1.0594,4,1,1,1,2,0,3,1,0,1,0,0,01,30024,790.62619933,0.880797078,0
17,1.1569,1,3,2,1,2,0,2,0,0,1,0,1,01,30007,175.06068493,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,1,0,0,02,30017,2218.0368535,0.880797078,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,4,0,01,30020,888.00063578,0.6899744811,1
17,1.0289,6,3,1,1,2,0,3,0,0,0,5,0,02,30039,239.30187667,0.6224593312,0
17,1.0841,4,4,2,1,1,1,3,0,1,0,4,0,02,30043,52.427780601,0.6899744811,1
17,1.0710,5,1,4,1,1,1,4,1,0,1,0,0,01,30025,1345.9286945,0.880797078,1
17,1.0593,3,1,2,1,2,0,2,1,0,1,0,0,01,30026,1133.7757928,0.880797078,0
17,1.0926,5,1,2,1,2,0,4,1,0,0,5,0,01,30037,1229.2008226,0.6224593312,1
17,1.0284,3,1,3,1,2,0,5,1,0,0,5,0,02,30023,249.55060062,0.6224593312,1
17,1.0962,3,1,4,1,2,0,3,1,0,1,0,0,01,30024,2319.6364583,0.880797078,0
17,1.0644,6,1,3,1,2,0,3,1,0,1,0,0,01,30035,2725.0577277,0.880797078,1
17,1.0962,3,4,4,1,2,0,3,0,1,0,5,0,02,30043,1630.3889928,0.6224593312,1
17,1.0962,3,3,4,1,2,0,3,0,0,0,4,0,02,30013,3471.5267633,0.6899744811,1
17,1.0910,5,4,2,1,1,1,3,0,1,1,0,0,01,30047,190.84817269,0.880797078,1
17,1.0464,6,1,4,1,2,0,2,1,0,0,2,0,01,30023,1651.1704845,0.8021838886,1
17,1.0280,5,3,2,1,1,1,5,0,0,0,4,0,02,30060,464.94758208,0.6899744811,0
17,1.0458,6,1,4,1,1,1,3,1,0,0,3,0,01,30021,2077.4729379,0.7502601056,1
17,1.0319,6,1,4,1,1,1,4,1,0,0,5,0,01,30039,1732.844851,0.6224593312,0
17,1.0993,5,3,3,1,2,0,2,0,0,0,4,0,01,30002,6840.3214298,0.6899744811,1
17,1.0306,5,1,1,1,1,1,4,1,0,0,4,0,01,30024,17.212853542,0.6899744811,1
17,1.0206,6,1,4,1,2,0,5,1,0,0,5,0,02,30053,3015.544321,0.6224593312,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,4,0,01,30033,977.77812721,0.6899744811,1
